id,last_name,marital_status,gender,annual_income, industry ,zip_code,age_at_issue,member_type,add_members,annual_fee,payment_type,status,start_month,start_day,start_year,end_month,end_day,end_year
A06234,Hardy,Married,M,79541,Financials,80219,43,Platinum,1,15000,MONTHLY,CANCELLED,12,30,2011,4,28,2012
A05108,Gross,Single,M,98472,Utilities,80219,50,Silver,0,7000,ANNUAL,CANCELLED,12,20,2010,2,18,2012
A01176,Becker,Married,M,88005,Telecommunication Services,80237,44,Gold,2,9000,ANNUAL,CANCELLED,1,6,2009,3,7,2010
A01183,Dennis,Single,M,114401,Financials,80237,29,Bronze,0,5000,MONTHLY,CANCELLED,1,2,2009,5,1,2009
A07607,Bishop,Single,M,104311,Consumer Staples,80238,24,Silver,0,7000,SEMI-ANNUAL,CANCELLED,12,31,2012,8,27,2013
A04959,Lambert,Married,M,102953,Unclassified,80219,34,Gold,2,9000,ANNUAL,CANCELLED,10,29,2010,12,27,2012
A00134,Guerrero,Married,M,109863,Energy,80238,43,Gold,2,9000,QUARTERLY,CANCELLED,12,31,2007,11,27,2008
A06180,Carr,Married,F,60340,Real Estate,80238,34,Bronze,3,5000,ANNUAL,CANCELLED,12,30,2011,2,26,2013
A01095,Tran,Single,M,113605,Real Estate,80238,33,Bronze,0,5000,ANNUAL,CANCELLED,12,26,2008,2,24,2010
A07715,Boone,Married,M,111392,Financials,80238,42,Silver,3,7000,SEMI-ANNUAL,CANCELLED,12,17,2012,7,17,2013
A02407,Cruz,Single,M,58036,Financials,80238,22,Bronze,0,5000,MONTHLY,CANCELLED,11,30,2009,3,29,2010
A01018,Fox,Married,F,100718,Energy,80238,34,Platinum,2,15000,MONTHLY,CANCELLED,11,28,2008,3,29,2009
A06950,Riley,Married,M,103958,Unclassified,80219,37,Bronze,1,5000,MONTHLY,CANCELLED,4,30,2012,7,27,2012
A05649,Murphy,Married,M,88841,Real Estate,80219,33,Platinum,3,15000,ANNUAL,CANCELLED,3,31,2011,5,27,2012
A00929,Kim,Married,F,64392,Energy,80238,29,Gold,1,9000,MONTHLY,CANCELLED,10,31,2008,2,26,2009
A00046,Malone,Married,M,81060,Telecommunication Services,80238,28,Bronze,3,5000,SEMI-ANNUAL,CANCELLED,10,31,2007,6,27,2008
A00799,Hernandez,Married,M,68185,Health Care,80238,41,Bronze,3,5000,MONTHLY,CANCELLED,10,13,2008,2,11,2009
A00827,McGuire,Married,F,72276,Information Technology,80238,48,Platinum,2,15000,MONTHLY,CANCELLED,10,13,2008,2,9,2009
A02193,Hawkins,Married,M,49465,Energy,80238,38,Bronze,3,5000,ANNUAL,CANCELLED,10,9,2009,12,8,2010
A05687,Myers,Married,M,117358,Energy,80219,36,Gold,1,9000,ANNUAL,CANCELLED,3,31,2011,4,27,2012
A05572,Manning,Married,F,56556,Real Estate,80219,38,Gold,2,9000,ANNUAL,CANCELLED,3,28,2011,5,27,2012
A02126,Martin,Married,M,50672,Energy,80238,43,Gold,1,9000,ANNUAL,CANCELLED,9,30,2009,11,27,2010
A02081,Sims,Married,M,88351,Telecommunication Services,80238,55,Silver,2,7000,ANNUAL,CANCELLED,9,30,2009,11,27,2010
A00808,Fox,Married,M,93808,Real Estate,80238,28,Bronze,1,5000,MONTHLY,CANCELLED,9,23,2008,7,22,2009
A09669,Jordan,Married,M,59660,Consumer Staples,80238,37,Bronze,2,5000,MONTHLY,CANCELLED,9,10,2013,10,21,2013
A03229,Cross,Married,M,66027,Consumer Discretionary,80219,55,Silver,3,7000,ANNUAL,CANCELLED,3,11,2010,5,9,2012
A02054,Buchanan,Married,M,41836,Utilities,80238,39,Platinum,2,15000,ANNUAL,CANCELLED,9,2,2009,11,1,2010
A05495,Pearson,Single,M,83747,Financials,80219,23,Gold,0,9000,ANNUAL,CANCELLED,3,10,2011,5,9,2012
A05374,Montgomery,Widowed,M,44299,Health Care,80219,50,Bronze,0,5000,ANNUAL,CANCELLED,2,28,2011,4,12,2012
A05388,Saunders,Single,M,115876,Financials,80219,35,Gold,0,9000,SEMI-ANNUAL,CANCELLED,2,16,2011,10,15,2012
A01937,Nunez,Married,M,90143,Energy,80238,38,Gold,3,9000,MONTHLY,CANCELLED,8,24,2009,12,23,2009
A02943,Baker,Married,M,60092,Industrials,80219,43,Platinum,1,15000,ANNUAL,CANCELLED,2,15,2010,4,13,2012
A05285,Quinn,Married,M,52538,Industrials,80219,35,Silver,3,7000,ANNUAL,CANCELLED,1,24,2011,3,24,2012
A02598,Davis,Married,M,116378,Information Technology,80219,40,Gold,2,9000,SEMI-ANNUAL,CANCELLED,1,6,2010,3,6,2012
A05138,Ballard,Married,M,99501,Energy,80220,44,Bronze,3,5000,ANNUAL,CANCELLED,12,31,2010,2,26,2012
A05021,Jenkins,Married,M,54339,Health Care,80220,56,Platinum,3,15000,MONTHLY,CANCELLED,12,21,2010,7,13,2012
A05060,Nash,Single,F,45270,Consumer Staples,80220,26,Silver,0,7000,ANNUAL,CANCELLED,12,10,2010,2,8,2012
A00592,Bass,Widowed,M,99549,Consumer Discretionary,80238,53,Bronze,0,5000,ANNUAL,CANCELLED,7,29,2008,9,26,2009
A04983,Allison,Married,M,81070,Energy,80220,26,Silver,2,7000,ANNUAL,CANCELLED,11,26,2010,1,25,2012
A07147,Cortez,Single,M,57117,Energy,80238,25,Silver,0,7000,ANNUAL,CANCELLED,7,10,2012,9,8,2013
A01840,Lloyd,Married,M,95217,Industrials,80238,59,Bronze,2,5000,ANNUAL,CANCELLED,7,9,2009,9,7,2010
A06033,Rose,Married,M,51976,Industrials,80220,43,Bronze,3,5000,ANNUAL,CANCELLED,10,21,2011,12,20,2012
A04368,Hill,Married,M,64691,Telecommunication Services,80220,40,Bronze,2,5000,ANNUAL,CANCELLED,8,17,2010,10,16,2012
A07216,Stokes,Married,F,71699,Energy,80220,28,Silver,3,7000,MONTHLY,CANCELLED,7,30,2012,11,27,2012
A01879,Barton,Married,F,86413,Telecommunication Services,80220,46,Gold,2,9000,SEMI-ANNUAL,CANCELLED,7,30,2009,3,28,2012
A05610,Kim,Married,F,108668,Utilities,80220,54,Bronze,2,5000,ANNUAL,CANCELLED,4,11,2011,6,10,2012
A07026,Freeman,Married,M,109896,Consumer Staples,80238,35,Gold,2,9000,SEMI-ANNUAL,CANCELLED,5,31,2012,1,27,2013
A05622,Armstrong,Married,M,57417,Utilities,80220,34,Bronze,1,5000,ANNUAL,CANCELLED,3,31,2011,4,27,2012
A00495,Patterson,Married,M,35154,Unclassified,80238,34,Platinum,2,15000,MONTHLY,CANCELLED,5,16,2008,5,15,2009
A06824,Erickson,Married,M,108017,Financials,80220,34,Silver,1,7000,SEMI-ANNUAL,CANCELLED,3,30,2012,11,27,2012
A06862,Saunders,Married,M,83787,Consumer Discretionary,80220,43,Gold,3,9000,MONTHLY,CANCELLED,3,30,2012,7,27,2012
A05547,Leonard,Married,M,58867,Consumer Staples,80220,36,Gold,1,9000,MONTHLY,CANCELLED,3,21,2011,6,18,2012
A01671,Flowers,Married,M,100021,Materials,80238,39,Platinum,3,15000,SEMI-ANNUAL,CANCELLED,5,6,2009,1,5,2010
A00476,Burgess,Married,M,76278,Unclassified,80238,38,Platinum,2,15000,SEMI-ANNUAL,CANCELLED,5,5,2008,1,2,2009
A03311,Evans,Married,M,93150,Information Technology,80220,24,Silver,3,7000,ANNUAL,CANCELLED,3,18,2010,5,17,2012
A05484,Gonzalez,Married,M,92136,Information Technology,80220,63,Platinum,3,15000,ANNUAL,CANCELLED,3,14,2011,5,13,2012
A05471,Miller,Married,M,49474,Consumer Staples,80220,30,Platinum,1,15000,ANNUAL,CANCELLED,3,11,2011,5,10,2012
A00451,Hodges,Married,M,39563,Real Estate,80238,39,Gold,3,9000,SEMI-ANNUAL,CANCELLED,4,17,2008,12,16,2008
A08795,Hughes,Married,M,74550,Information Technology,80238,38,Silver,1,7000,MONTHLY,CANCELLED,4,16,2013,8,31,2013
A08738,Wilkins,Married,M,52793,Telecommunication Services,80238,64,Bronze,2,5000,MONTHLY,CANCELLED,3,31,2013,5,13,2013
A05454,Dennis,Married,M,98852,Utilities,80220,58,Platinum,1,15000,ANNUAL,CANCELLED,3,8,2011,5,7,2012
A05699,Ford,Married,F,53930,Unclassified,80238,37,Silver,3,7000,SEMI-ANNUAL,CANCELLED,3,31,2011,10,28,2013
A02319,Alvarez,Married,M,50450,Telecommunication Services,80222,57,Bronze,1,5000,ANNUAL,CANCELLED,11,18,2009,1,17,2012
A01586,Dean,Married,M,74660,Industrials,80238,25,Gold,3,9000,ANNUAL,CANCELLED,3,31,2009,5,27,2010
A01558,Wilkerson,Married,F,95727,Health Care,80238,28,Silver,3,7000,SEMI-ANNUAL,CANCELLED,3,31,2009,11,27,2010
A01487,Hudson,Married,F,107579,Financials,80238,46,Gold,3,9000,MONTHLY,CANCELLED,3,31,2009,7,27,2009
A01534,Mack,Married,M,96739,Consumer Discretionary,80238,47,Silver,2,7000,ANNUAL,CANCELLED,3,31,2009,5,27,2010
A01468,Allison,Married,M,84198,Consumer Staples,80238,56,Silver,2,7000,MONTHLY,CANCELLED,3,31,2009,7,27,2009
A00381,Summers,Married,M,97100,Consumer Discretionary,80238,53,Silver,3,7000,SEMI-ANNUAL,CANCELLED,3,31,2008,5,27,2009
A08354,Huff,Married,F,118143,Materials,80238,64,Bronze,1,5000,MONTHLY,CANCELLED,3,30,2013,7,13,2013
A06936,Roberson,Single,M,115034,Financials,80238,40,Silver,0,7000,ANNUAL,CANCELLED,3,30,2012,5,27,2013
A06937,Bennett,Married,M,111494,Consumer Staples,80238,41,Platinum,1,15000,ANNUAL,CANCELLED,3,30,2012,5,27,2013
A01407,Wells,Married,M,112474,Information Technology,80238,47,Gold,1,9000,MONTHLY,CANCELLED,3,30,2009,11,26,2009
A01502,Murphy,Married,M,48329,Consumer Discretionary,80238,55,Gold,1,9000,MONTHLY,CANCELLED,3,30,2009,7,26,2009
A03427,Mullins,Married,M,118797,Health Care,80238,43,Bronze,1,5000,SEMI-ANNUAL,CANCELLED,3,29,2010,11,27,2010
A06025,McCoy,Married,M,67780,Materials,80222,27,Silver,3,7000,MONTHLY,CANCELLED,10,17,2011,2,15,2012
A05968,Webb,Married,F,113302,Materials,80222,29,Gold,2,9000,MONTHLY,CANCELLED,9,30,2011,1,27,2012
A07334,Webster,Married,M,41422,Unclassified,80222,43,Platinum,3,15000,MONTHLY,CANCELLED,8,31,2012,12,27,2012
A05902,Erickson,Married,M,109771,Consumer Discretionary,80222,47,Platinum,3,15000,MONTHLY,CANCELLED,8,29,2011,12,26,2012
A06697,Baker,Single,M,35419,Industrials,80238,22,Bronze,0,5000,ANNUAL,CANCELLED,3,21,2012,5,20,2013
A06594,Holloway,Single,F,77858,Utilities,80238,26,Silver,0,7000,ANNUAL,CANCELLED,3,16,2012,5,15,2013
A01402,Clark,Married,M,110260,Consumer Staples,80238,39,Gold,2,9000,MONTHLY,CANCELLED,3,13,2009,11,12,2009
A06423,Salazar,Married,M,109465,Industrials,80238,39,Gold,3,9000,ANNUAL,CANCELLED,2,29,2012,4,29,2013
A00263,Kennedy,Single,M,75830,Industrials,80238,28,Gold,0,9000,MONTHLY,CANCELLED,2,29,2008,6,27,2008
A01353,Austin,Married,M,45188,Real Estate,80238,33,Bronze,3,5000,MONTHLY,CANCELLED,2,27,2009,6,27,2009
A01308,Manning,Married,M,53956,Materials,80238,39,Gold,1,9000,ANNUAL,CANCELLED,2,27,2009,4,28,2010
A04199,Flores,Married,M,67178,Health Care,80222,59,Bronze,1,5000,SEMI-ANNUAL,CANCELLED,7,12,2010,9,7,2012
A01326,West,Married,M,53483,Real Estate,80238,22,Platinum,1,15000,SEMI-ANNUAL,CANCELLED,2,24,2009,4,24,2010
A01281,Norris,Married,M,115889,Materials,80238,41,Gold,1,9000,MONTHLY,CANCELLED,2,13,2009,6,12,2009
A01273,Potter,Married,F,89214,Information Technology,80238,33,Gold,2,9000,ANNUAL,CANCELLED,2,9,2009,4,10,2010
A08040,Riley,Married,F,64383,Unclassified,80238,49,Bronze,3,5000,MONTHLY,CANCELLED,2,5,2013,8,4,2013
A05833,Moreno,Married,M,113673,Real Estate,80222,46,Bronze,1,5000,SEMI-ANNUAL,CANCELLED,7,6,2011,3,6,2012
A08035,Hampton,Single,M,51749,Utilities,80238,29,Bronze,0,5000,SEMI-ANNUAL,CANCELLED,1,31,2013,8,27,2013
A05694,Newton,Married,F,61296,Telecommunication Services,80222,61,Silver,1,7000,ANNUAL,CANCELLED,3,31,2011,5,27,2012
A00135,Tate,Married,M,75714,Energy,80238,56,Gold,1,9000,SEMI-ANNUAL,CANCELLED,1,31,2008,2,26,2009
A03489,Perez,Married,M,47368,Utilities,80222,30,Bronze,1,5000,ANNUAL,CANCELLED,3,31,2010,5,27,2012
A06782,Love,Married,M,89456,Energy,80222,63,Silver,3,7000,MONTHLY,CANCELLED,3,30,2012,7,27,2012
A05618,Santiago,Married,M,108920,Energy,80222,66,Platinum,1,15000,QUARTERLY,CANCELLED,3,29,2011,1,27,2012
A06560,Johnson,Married,M,49033,Materials,80222,50,Gold,2,9000,SEMI-ANNUAL,CANCELLED,3,26,2012,10,26,2012
A05561,Fox,Single,M,80280,Consumer Staples,80222,23,Bronze,0,5000,ANNUAL,CANCELLED,3,22,2011,4,21,2012
A06618,Bowman,Married,F,80671,Health Care,80222,26,Platinum,2,15000,SEMI-ANNUAL,CANCELLED,3,16,2012,11,15,2012
A02947,Logan,Married,M,100663,Energy,80222,45,Silver,1,7000,ANNUAL,CANCELLED,2,16,2010,4,16,2012
A01130,Ferguson,Married,M,87376,Consumer Discretionary,80238,37,Platinum,3,15000,ANNUAL,CANCELLED,1,9,2009,3,9,2010
A05290,Burgess,Married,M,59674,Materials,80222,49,Platinum,2,15000,ANNUAL,CANCELLED,2,9,2011,4,9,2012
A06259,Harrington,Married,M,100326,Financials,80239,27,Gold,2,9000,ANNUAL,CANCELLED,12,30,2011,2,26,2013
A06165,Gross,Married,M,107802,Consumer Discretionary,80239,39,Gold,2,9000,ANNUAL,CANCELLED,12,30,2011,1,27,2013
A05291,Bryan,Single,M,116726,Industrials,80222,51,Platinum,0,15000,SEMI-ANNUAL,CANCELLED,1,31,2011,3,28,2012
A05240,Phelps,Single,F,90595,Materials,80222,39,Platinum,0,15000,ANNUAL,CANCELLED,1,13,2011,3,13,2012
A02476,Christensen,Married,M,51048,Energy,80239,45,Silver,1,7000,QUARTERLY,CANCELLED,12,22,2009,5,21,2010
A06155,Perkins,Married,M,112722,Health Care,80223,37,Platinum,2,15000,MONTHLY,CANCELLED,12,30,2011,4,28,2012
A06201,Terry,Married,M,94116,Telecommunication Services,80223,39,Platinum,2,15000,MONTHLY,CANCELLED,12,30,2011,4,28,2012
A06173,Green,Single,F,74027,Health Care,80223,24,Gold,0,9000,MONTHLY,CANCELLED,12,15,2011,4,15,2012
A05031,Lloyd,Married,M,49372,Health Care,80223,47,Bronze,2,5000,ANNUAL,CANCELLED,12,3,2010,2,1,2012
A02278,Bishop,Married,M,55344,Materials,80239,34,Platinum,3,15000,ANNUAL,CANCELLED,10,30,2009,12,27,2010
A02291,Lambert,Married,F,70755,Financials,80239,64,Gold,1,9000,SEMI-ANNUAL,CANCELLED,10,30,2009,6,27,2010
A00896,Peterson,Married,M,119233,Health Care,80239,39,Silver,2,7000,MONTHLY,CANCELLED,10,24,2008,2,22,2009
A00842,Boyd,Married,M,84257,Energy,80239,46,Silver,3,7000,ANNUAL,CANCELLED,10,15,2008,12,14,2009
A04999,Cannon,Married,M,73931,Information Technology,80223,45,Platinum,1,15000,ANNUAL,CANCELLED,11,25,2010,12,25,2012
A06112,Hogan,Single,M,68020,Telecommunication Services,80223,24,Gold,0,9000,MONTHLY,CANCELLED,11,24,2011,2,8,2012
A07403,Mendez,Married,M,54381,Energy,80239,41,Bronze,3,5000,MONTHLY,CANCELLED,10,8,2012,4,9,2013
A04990,Cobb,Married,M,67789,Consumer Discretionary,80223,36,Platinum,3,15000,ANNUAL,CANCELLED,11,15,2010,1,14,2012
A00783,Stanley,Married,M,115636,Consumer Staples,80239,48,Silver,2,7000,ANNUAL,CANCELLED,9,30,2008,11,27,2009
A05950,Ferguson,Married,M,54916,Information Technology,80223,49,Gold,2,9000,ANNUAL,CANCELLED,9,28,2011,10,28,2012
A00796,Hines,Married,M,45160,Telecommunication Services,80239,48,Platinum,1,15000,ANNUAL,CANCELLED,9,22,2008,11,21,2009
A07376,Dawson,Married,M,82023,Telecommunication Services,80239,40,Platinum,2,15000,SEMI-ANNUAL,CANCELLED,9,18,2012,5,17,2013
A02095,Chavez,Married,M,99032,Industrials,80239,62,Platinum,1,15000,SEMI-ANNUAL,CANCELLED,9,17,2009,11,16,2010
A00753,Warner,Married,F,78608,Real Estate,80239,42,Platinum,1,15000,MONTHLY,CANCELLED,9,5,2008,1,4,2009
A07338,Henry,Married,F,65889,Financials,80239,46,Platinum,3,15000,ANNUAL,CANCELLED,8,31,2012,10,27,2013
A05905,Bailey,Married,F,90251,Materials,80223,34,Gold,2,9000,ANNUAL,CANCELLED,8,29,2011,9,27,2012
A05796,Torres,Married,F,70985,Unclassified,80223,41,Silver,3,7000,ANNUAL,CANCELLED,6,21,2011,8,20,2012
A03532,Carroll,Married,M,70086,Telecommunication Services,80223,34,Platinum,1,15000,ANNUAL,CANCELLED,3,31,2010,5,27,2012
A03662,Duncan,Married,M,119996,Health Care,80223,50,Gold,2,9000,ANNUAL,CANCELLED,3,31,2010,5,27,2012
A06833,Ballard,Married,M,95713,Health Care,80223,53,Silver,1,7000,MONTHLY,CANCELLED,3,30,2012,6,12,2012
A00699,Bailey,Married,M,108620,Industrials,80239,47,Bronze,2,5000,SEMI-ANNUAL,CANCELLED,8,26,2008,4,25,2009
A06765,Weaver,Married,F,105142,Industrials,80223,37,Silver,1,7000,SEMI-ANNUAL,CANCELLED,3,26,2012,11,25,2012
A05467,Nunez,Married,M,43998,Utilities,80223,38,Platinum,2,15000,ANNUAL,CANCELLED,3,24,2011,5,23,2012
A00685,Henderson,Single,M,53228,Consumer Discretionary,80239,25,Gold,0,9000,SEMI-ANNUAL,CANCELLED,8,22,2008,10,21,2009
A05488,Fields,Single,M,55111,Real Estate,80223,21,Silver,0,7000,ANNUAL,CANCELLED,3,10,2011,4,9,2012
A07272,Schwartz,Married,M,42511,Consumer Discretionary,80239,56,Silver,3,7000,ANNUAL,CANCELLED,8,7,2012,10,6,2013
A05492,Long,Married,F,85513,Real Estate,80223,50,Platinum,3,15000,ANNUAL,CANCELLED,3,10,2011,5,9,2012
A02973,Hammond,Single,M,59506,Materials,80223,43,Gold,0,9000,ANNUAL,CANCELLED,2,26,2010,4,26,2012
A06358,Price,Married,M,38388,Energy,80223,43,Bronze,2,5000,SEMI-ANNUAL,CANCELLED,2,17,2012,10,16,2012
A06376,Huff,Married,M,102167,Health Care,80223,34,Bronze,2,5000,MONTHLY,CANCELLED,2,15,2012,5,30,2012
A05166,Dennis,Married,M,107143,Materials,80223,49,Silver,1,7000,ANNUAL,CANCELLED,1,27,2011,3,27,2012
A06313,Hunter,Married,M,70315,Industrials,80223,45,Bronze,3,5000,MONTHLY,CANCELLED,1,25,2012,4,9,2012
A07127,Butler,Married,M,70922,Utilities,80239,30,Gold,3,9000,SEMI-ANNUAL,CANCELLED,7,18,2012,9,16,2013
A04142,Burgess,Married,F,48263,Industrials,80239,47,Platinum,2,15000,QUARTERLY,CANCELLED,6,30,2010,11,27,2010
A06306,Romero,Married,M,113545,Health Care,80223,43,Bronze,3,5000,SEMI-ANNUAL,CANCELLED,1,24,2012,9,22,2012
A09131,Patterson,Married,M,80217,Consumer Discretionary,80239,34,Silver,2,7000,MONTHLY,CANCELLED,6,28,2013,11,2,2013
A05027,French,Married,F,114550,Materials,80224,50,Silver,2,7000,QUARTERLY,CANCELLED,12,28,2010,11,27,2012
A00521,Gomez,Married,M,55401,Telecommunication Services,80239,49,Silver,1,7000,ANNUAL,CANCELLED,6,25,2008,8,24,2010
A00545,Austin,Widowed,F,94017,Real Estate,80239,56,Bronze,0,5000,ANNUAL,CANCELLED,6,23,2008,8,22,2010
A05000,Brock,Married,M,38872,Energy,80224,60,Silver,1,7000,ANNUAL,CANCELLED,11,26,2010,1,25,2012
A07034,Bates,Married,M,82116,Unclassified,80239,49,Gold,3,9000,ANNUAL,CANCELLED,6,11,2012,7,27,2013
A00523,Ballard,Married,M,68445,Energy,80239,36,Silver,3,7000,MONTHLY,CANCELLED,6,9,2008,10,8,2008
A05992,Cox,Married,F,117886,Telecommunication Services,80224,48,Gold,3,9000,MONTHLY,CANCELLED,10,14,2011,12,29,2012
A01687,Chapman,Single,M,73333,Consumer Discretionary,80239,27,Bronze,0,5000,ANNUAL,CANCELLED,5,20,2009,7,19,2010
A05958,Obrien,Married,F,89710,Unclassified,80224,41,Bronze,1,5000,ANNUAL,CANCELLED,9,22,2011,11,21,2012
A03898,Page,Single,M,71418,Materials,80239,36,Bronze,0,5000,MONTHLY,CANCELLED,5,17,2010,10,14,2010
A01673,Hodges,Single,M,95458,Financials,80239,27,Silver,0,7000,SEMI-ANNUAL,CANCELLED,5,8,2009,1,7,2010
A00450,Hale,Single,M,116549,Consumer Staples,80239,33,Bronze,0,5000,MONTHLY,CANCELLED,4,22,2008,8,21,2008
A07384,Brown,Married,M,97368,Information Technology,80224,50,Bronze,2,5000,MONTHLY,CANCELLED,9,20,2012,12,5,2012
A05926,Mendez,Married,M,56208,Health Care,80224,30,Bronze,3,5000,ANNUAL,CANCELLED,9,9,2011,10,9,2012
A07353,Swanson,Single,F,105097,Utilities,80224,39,Silver,0,7000,MONTHLY,CANCELLED,8,31,2012,11,12,2012
A05891,Gibbs,Married,M,101724,Health Care,80224,56,Silver,3,7000,ANNUAL,CANCELLED,8,30,2011,10,27,2012
A05872,Paul,Married,M,48574,Materials,80224,64,Platinum,3,15000,ANNUAL,CANCELLED,8,18,2011,9,17,2012
A08553,Robinson,Married,M,98823,Consumer Discretionary,80239,28,Bronze,1,5000,SEMI-ANNUAL,CANCELLED,3,30,2013,10,28,2013
A05871,Price,Single,M,105895,Energy,80224,23,Gold,0,9000,ANNUAL,CANCELLED,8,10,2011,10,9,2012
A06641,Bailey,Married,M,78518,Health Care,80239,72,Silver,2,7000,ANNUAL,CANCELLED,3,30,2012,5,27,2013
A01496,Morton,Married,M,101020,Information Technology,80239,38,Platinum,2,15000,SEMI-ANNUAL,CANCELLED,3,30,2009,11,27,2009
A05789,Swanson,Single,F,99388,Industrials,80224,35,Gold,0,9000,ANNUAL,CANCELLED,6,15,2011,8,14,2012
A05729,Byrd,Married,M,95387,Unclassified,80224,52,Silver,2,7000,ANNUAL,CANCELLED,4,27,2011,5,26,2012
A06789,Nelson,Married,M,110772,Industrials,80239,44,Platinum,2,15000,ANNUAL,CANCELLED,3,28,2012,5,27,2013
A06746,Herrera,Married,F,97891,Consumer Discretionary,80224,46,Platinum,1,15000,QUARTERLY,CANCELLED,3,30,2012,10,28,2012
A06691,Perez,Married,M,37442,Materials,80239,46,Gold,3,9000,ANNUAL,CANCELLED,3,26,2012,5,24,2013
A06603,Vargas,Married,M,38781,Energy,80224,38,Silver,1,7000,SEMI-ANNUAL,CANCELLED,3,19,2012,10,17,2012
A01470,Barnett,Single,M,84411,Financials,80239,26,Gold,0,9000,MONTHLY,CANCELLED,3,24,2009,7,23,2009
A05498,Edwards,Married,M,79453,Health Care,80224,33,Bronze,2,5000,ANNUAL,CANCELLED,3,18,2011,5,17,2012
A06736,Conner,Married,M,76016,Utilities,80239,47,Platinum,2,15000,ANNUAL,CANCELLED,3,22,2012,5,21,2013
A06679,Hines,Single,M,84288,Industrials,80239,23,Silver,0,7000,ANNUAL,CANCELLED,3,21,2012,5,20,2013
A06670,Wise,Married,F,69983,Information Technology,80239,25,Gold,2,9000,ANNUAL,CANCELLED,3,21,2012,5,20,2013
A08356,Oliver,Married,M,94894,Real Estate,80239,49,Gold,3,9000,MONTHLY,CANCELLED,3,14,2013,4,29,2013
A03181,Ortega,Married,M,118554,Consumer Discretionary,80239,36,Platinum,1,15000,QUARTERLY,CANCELLED,3,9,2010,8,8,2010
A06521,Ruiz,Married,M,99909,Consumer Discretionary,80224,34,Silver,3,7000,SEMI-ANNUAL,CANCELLED,2,29,2012,9,27,2012
A03150,Hamilton,Married,F,40201,Consumer Discretionary,80239,34,Gold,2,9000,QUARTERLY,CANCELLED,3,4,2010,8,3,2010
A05409,Castro,Married,F,47973,Real Estate,80224,60,Bronze,1,5000,ANNUAL,CANCELLED,2,25,2011,4,25,2012
A08206,Woods,Married,M,51895,Consumer Staples,80239,40,Bronze,3,5000,SEMI-ANNUAL,CANCELLED,2,28,2013,10,27,2013
A06402,Grant,Married,F,88575,Utilities,80239,33,Gold,2,9000,ANNUAL,CANCELLED,2,28,2012,4,29,2013
A05296,Tran,Married,M,48633,Real Estate,80224,47,Silver,3,7000,ANNUAL,CANCELLED,2,24,2011,4,24,2012
A05395,Ramirez,Single,M,67774,Utilities,80224,25,Gold,0,9000,ANNUAL,CANCELLED,2,17,2011,4,17,2012
A02931,Harrington,Divorced,F,59828,Financials,80224,39,Bronze,0,5000,ANNUAL,CANCELLED,2,11,2010,4,11,2012
A06373,Guerrero,Married,M,113825,Financials,80239,51,Bronze,1,5000,ANNUAL,CANCELLED,2,14,2012,4,14,2013
A01286,Crawford,Married,M,44978,Energy,80239,41,Bronze,1,5000,MONTHLY,CANCELLED,2,13,2009,6,9,2009
A00209,Chapman,Married,M,37869,Real Estate,80239,28,Silver,1,7000,SEMI-ANNUAL,CANCELLED,2,11,2008,10,10,2008
A06329,Casey,Single,M,103190,Consumer Staples,80239,33,Gold,0,9000,ANNUAL,CANCELLED,1,31,2012,3,29,2013
A06271,Parsons,Married,M,45064,Financials,80224,56,Gold,3,9000,MONTHLY,CANCELLED,1,10,2012,5,8,2012
A05172,Welch,Married,M,81760,Consumer Discretionary,80230,48,Silver,2,7000,ANNUAL,CANCELLED,12,29,2010,1,27,2012
A05075,Hammond,Married,M,113776,Consumer Discretionary,80230,59,Gold,2,9000,ANNUAL,CANCELLED,12,29,2010,2,26,2012
A04914,Hoffman,Single,F,69107,Financials,80230,49,Platinum,0,15000,MONTHLY,CANCELLED,10,28,2010,2,26,2012
A06282,Barnett,Married,M,117044,Information Technology,80239,38,Platinum,1,15000,ANNUAL,CANCELLED,1,11,2012,2,10,2013
A04271,Thornton,Married,M,119914,Consumer Staples,80230,33,Platinum,2,15000,ANNUAL,CANCELLED,7,30,2010,9,26,2012
A04042,Palmer,Married,F,57465,Consumer Staples,80230,60,Bronze,3,5000,ANNUAL,CANCELLED,6,11,2010,8,10,2012
A02556,Ingram,Single,F,35539,Financials,80246,28,Gold,0,9000,SEMI-ANNUAL,CANCELLED,12,31,2009,8,27,2010
A06965,Underwood,Married,M,96650,Telecommunication Services,80230,55,Bronze,1,5000,SEMI-ANNUAL,CANCELLED,4,30,2012,12,27,2012
A01086,Harrington,Married,M,68724,Consumer Staples,80246,27,Gold,2,9000,MONTHLY,CANCELLED,12,24,2008,4,25,2009
A05605,Gibbs,Married,M,87032,Materials,80230,60,Silver,1,7000,ANNUAL,CANCELLED,3,31,2011,5,27,2012
A05102,Bass,Married,F,93864,Telecommunication Services,80246,59,Gold,2,9000,ANNUAL,CANCELLED,12,20,2010,1,19,2013
A02473,Moreno,Married,M,70698,Industrials,80246,39,Platinum,2,15000,QUARTERLY,CANCELLED,12,18,2009,8,17,2010
A01002,Chavez,Married,M,48746,Consumer Staples,80246,48,Bronze,1,5000,MONTHLY,CANCELLED,12,15,2008,6,12,2009
